firm_id,quarter,year,qtr,gscpi,sc_intensity,ccc_days,dio,dso,dpo,assets_bil,revenue_bil,rev_growth,roa,leverage
F00110,2024Q4,2024,4,-0.31,0.179,46.69,59.66,37.14,48.16,0,0,0,0,0
F00111,2014Q1,2014,1,0.32,0.137,54.68,68.88,48.66,60.55,0,0,0,0,0
F00111,2014Q2,2014,2,0.09,0.137,48.07,66.75,50.72,68.91,0,0,0,0,0
F00111,2014Q3,2014,3,-0.31,0.137,32.64,77.23,47.5,91.24,0,0,0,0,0
F00111,2014Q4,2014,4,-0.18,0.137,8.99,62.55,37.59,92.3,0,0,0,0,0
F00111,2015Q1,2015,1,-0.03,0.137,104.85,118.82,51.64,66.09,0,0,0,0,0
F00111,2015Q2,2015,2,0.17,0.137,86.31,75.94,47.79,35.72,0,0,0,0,0
F00111,2015Q3,2015,3,-0.06,0.137,42.23,65.7,33.38,59.47,0,0,0,0,0
F00111,2015Q4,2015,4,0.17,0.137,78.96,62.32,50.04,33.19,0,0,0,0,0
F00111,2016Q1,2016,1,0.27,0.137,66.95,72.83,36.67,42.94,0,0,0,0,0
F00111,2016Q2,2016,2,-0.14,0.137,48.05,72.51,40.19,66.63,0,0,0,0,0
F00111,2016Q3,2016,3,-0.17,0.137,55.74,75.39,48.34,65.75,0,0,0,0,0
F00111,2016Q4,2016,4,0.11,0.137,40.29,63.32,43.19,65.67,0,0,0,0,0
F00111,2017Q1,2017,1,-0.22,0.137,7.38,45.53,55.31,95.73,0,0,0,0,0
F00111,2017Q2,2017,2,-0.2,0.137,80.17,87.52,52.53,59.27,0,0,0,0,0
F00111,2017Q3,2017,3,-0.09,0.137,58.6,76.25,41.47,57.23,0,0,0,0,0
F00111,2017Q4,2017,4,0.56,0.137,40.33,68.08,36.97,64.73,0,0,0,0,0
F00111,2018Q1,2018,1,0.2,0.137,72.74,59.67,51.84,41.64,0,0,0,0,0
F00111,2018Q2,2018,2,0.43,0.137,17.41,57.78,40.45,82.5,0,0,0,0,0
F00111,2018Q3,2018,3,-0.12,0.137,38.08,67.65,46.96,71.02,0,0,0,0,0
F00111,2018Q4,2018,4,-0.14,0.137,78.77,86.41,49.04,56.88,0,0,0,0,0
F00111,2019Q1,2019,1,0.21,0.137,52.36,67.36,39.98,57.34,0,0,0,0,0
F00111,2019Q2,2019,2,-0.2,0.137,68.02,70.76,44.54,48.19,0,0,0,0,0
F00111,2019Q3,2019,3,-0.22,0.137,68.73,93.37,40.46,65.35,0,0,0,0,0
F00111,2019Q4,2019,4,-0.44,0.137,53.28,89.09,36.8,71.58,0,0,0,0,0
F00111,2020Q1,2020,1,1.65,0.137,80.43,77.87,58.84,56.27,0,0,0,0,0
F00111,2020Q2,2020,2,2.57,0.137,19.62,66.83,27.95,70.52,0,0,0,0,0
F00111,2020Q3,2020,3,2.65,0.137,71.56,102.0,31.64,61.51,0,0,0,0,0
F00111,2020Q4,2020,4,2.43,0.137,20.79,60.15,39.59,78.02,0,0,0,0,0
F00111,2021Q1,2021,1,3.71,0.137,60.98,81.74,63.66,87.11,0,0,0,0,0
F00111,2021Q2,2021,2,3.8,0.137,17.45,71.18,21.91,76.93,0,0,0,0,0
F00111,2021Q3,2021,3,3.96,0.137,60.27,64.16,52.09,54.36,0,0,0,0,0
F00111,2021Q4,2021,4,4.07,0.137,70.59,65.43,53.93,46.24,0,0,0,0,0
F00111,2022Q1,2022,1,4.25,0.137,51.39,67.55,46.99,64.1,0,0,0,0,0
F00111,2022Q2,2022,2,3.9,0.137,51.95,75.89,38.71,60.97,0,0,0,0,0
F00111,2022Q3,2022,3,3.34,0.137,61.69,77.34,51.25,69.29,0,0,0,0,0
F00111,2022Q4,2022,4,3.42,0.137,26.06,55.49,45.31,71.88,0,0,0,0,0
F00111,2023Q1,2023,1,0.29,0.137,55.49,82.46,41.91,69.54,0,0,0,0,0
F00111,2023Q2,2023,2,0.37,0.137,69.81,74.76,47.45,52.34,0,0,0,0,0
F00111,2023Q3,2023,3,-0.51,0.137,59.95,94.56,40.34,73.85,0,0,0,0,0
F00111,2023Q4,2023,4,-0.21,0.137,60.41,65.82,56.54,61.69,0,0,0,0,0
F00111,2024Q1,2024,1,-0.01,0.137,88.89,82.07,50.68,46.39,0,0,0,0,0
F00111,2024Q2,2024,2,-0.02,0.137,56.05,84.01,39.73,65.35,0,0,0,0,0
F00111,2024Q3,2024,3,0.43,0.137,44.25,65.02,44.79,64.85,0,0,0,0,0
F00111,2024Q4,2024,4,-0.31,0.137,25.06,60.46,46.86,82.83,0,0,0,0,0
F00112,2014Q1,2014,1,0.32,0.069,57.97,88.42,34.32,62.35,0,0,0,0,0
F00112,2014Q2,2014,2,0.09,0.069,95.27,65.57,59.25,28.1,0,0,0,0,0
F00112,2014Q3,2014,3,-0.31,0.069,11.46,45.1,54.01,88.09,0,0,0,0,0
F00112,2014Q4,2014,4,-0.18,0.069,44.28,89.18,21.98,67.96,0,0,0,0,0
F00112,2015Q1,2015,1,-0.03,0.069,58.58,79.34,40.22,59.62,0,0,0,0,0
F00112,2015Q2,2015,2,0.17,0.069,44.12,73.41,40.27,68.8,0,0,0,0,0
F00112,2015Q3,2015,3,-0.06,0.069,41.57,59.46,49.01,64.44,0,0,0,0,0
F00112,2015Q4,2015,4,0.17,0.069,92.85,106.53,45.64,59.34,0,0,0,0,0
F00112,2016Q1,2016,1,0.27,0.069,61.55,66.67,29.11,38.14,0,0,0,0,0
F00112,2016Q2,2016,2,-0.14,0.069,55.22,71.58,47.75,63.21,0,0,0,0,0
F00112,2016Q3,2016,3,-0.17,0.069,44.24,43.41,49.93,46.03,0,0,0,0,0
F00112,2016Q4,2016,4,0.11,0.069,66.89,76.38,46.15,60.3,0,0,0,0,0
F00112,2017Q1,2017,1,-0.22,0.069,81.82,78.39,62.37,59.09,0,0,0,0,0
F00112,2017Q2,2017,2,-0.2,0.069,73.16,87.96,52.62,64.75,0,0,0,0,0
F00112,2017Q3,2017,3,-0.09,0.069,50.86,48.68,47.42,47.01,0,0,0,0,0
F00112,2017Q4,2017,4,0.56,0.069,99.45,87.73,52.36,43.61,0,0,0,0,0
F00112,2018Q1,2018,1,0.2,0.069,38.3,72.72,26.23,58.12,0,0,0,0,0
F00112,2018Q2,2018,2,0.43,0.069,54.33,70.81,42.76,59.2,0,0,0,0,0
F00112,2018Q3,2018,3,-0.12,0.069,32.09,52.67,32.61,50.39,0,0,0,0,0
F00112,2018Q4,2018,4,-0.14,0.069,43.92,63.22,51.71,71.07,0,0,0,0,0
F00112,2019Q1,2019,1,0.21,0.069,63.34,74.77,53.43,67.28,0,0,0,0,0
F00112,2019Q2,2019,2,-0.2,0.069,32.73,69.13,43.35,78.56,0,0,0,0,0
F00112,2019Q3,2019,3,-0.22,0.069,24.53,57.19,31.38,64.01,0,0,0,0,0
F00112,2019Q4,2019,4,-0.44,0.069,63.36,80.94,51.84,66.25,0,0,0,0,0
F00112,2020Q1,2020,1,1.65,0.069,22.08,37.52,50.18,65.91,0,0,0,0,0
F00112,2020Q2,2020,2,2.57,0.069,73.33,71.96,43.44,38.44,0,0,0,0,0
F00112,2020Q3,2020,3,2.65,0.069,98.17,92.68,61.11,51.94,0,0,0,0,0
F00112,2020Q4,2020,4,2.43,0.069,10.31,36.48,34.46,62.94,0,0,0,0,0
F00112,2021Q1,2021,1,3.71,0.069,79.28,83.91,51.62,57.47,0,0,0,0,0
F00112,2021Q2,2021,2,3.8,0.069,30.78,62.05,50.75,78.77,0,0,0,0,0
F00112,2021Q3,2021,3,3.96,0.069,107.22,103.94,48.8,44.65,0,0,0,0,0
F00112,2021Q4,2021,4,4.07,0.069,70.98,74.32,40.78,47.34,0,0,0,0,0
F00112,2022Q1,2022,1,4.25,0.069,69.81,75.07,48.4,51.23,0,0,0,0,0
F00112,2022Q2,2022,2,3.9,0.069,56.7,69.83,61.91,78.11,0,0,0,0,0
F00112,2022Q3,2022,3,3.34,0.069,61.84,84.71,46.6,67.7,0,0,0,0,0
F00112,2022Q4,2022,4,3.42,0.069,128.0,122.28,53.73,45.97,0,0,0,0,0
F00112,2023Q1,2023,1,0.29,0.069,22.53,42.97,40.31,63.7,0,0,0,0,0
F00112,2023Q2,2023,2,0.37,0.069,82.73,97.4,47.09,60.05,0,0,0,0,0
F00112,2023Q3,2023,3,-0.51,0.069,36.84,48.82,49.73,65.6,0,0,0,0,0
F00112,2023Q4,2023,4,-0.21,0.069,54.49,82.27,41.1,64.78,0,0,0,0,0
F00112,2024Q1,2024,1,-0.01,0.069,62.02,78.3,50.49,62.96,0,0,0,0,0
F00112,2024Q2,2024,2,-0.02,0.069,63.86,92.04,35.84,64.14,0,0,0,0,0
F00112,2024Q3,2024,3,0.43,0.069,84.58,80.22,42.89,42.73,0,0,0,0,0
F00112,2024Q4,2024,4,-0.31,0.069,60.73,90.84,41.77,67.68,0,0,0,0,0
F00113,2014Q1,2014,1,0.32,0.158,86.51,94.84,41.66,47.06,0,0,0,0,0
F00113,2014Q2,2014,2,0.09,0.158,30.01,49.59,39.25,60.27,0,0,0,0,0
F00113,2014Q3,2014,3,-0.31,0.158,37.32,56.0,45.21,66.69,0,0,0,0,0
F00113,2014Q4,2014,4,-0.18,0.158,39.07,57.21,33.25,52.08,0,0,0,0,0
F00113,2015Q1,2015,1,-0.03,0.158,31.33,57.96,45.6,71.71,0,0,0,0,0
F00113,2015Q2,2015,2,0.17,0.158,46.48,74.55,37.6,66.56,0,0,0,0,0
F00113,2015Q3,2015,3,-0.06,0.158,20.43,52.27,39.94,71.43,0,0,0,0,0
F00113,2015Q4,2015,4,0.17,0.158,55.76,59.36,35.87,40.42,0,0,0,0,0
F00113,2016Q1,2016,1,0.27,0.158,39.19,62.18,41.84,63.14,0,0,0,0,0
F00113,2016Q2,2016,2,-0.14,0.158,84.42,94.69,49.7,58.42,0,0,0,0,0
F00113,2016Q3,2016,3,-0.17,0.158,61.07,70.1,54.28,64.44,0,0,0,0,0
F00113,2016Q4,2016,4,0.11,0.158,-0.12,52.21,27.09,78.78,0,0,0,0,0
F00113,2017Q1,2017,1,-0.22,0.158,37.25,80.22,38.13,81.94,0,0,0,0,0
F00113,2017Q2,2017,2,-0.2,0.158,42.36,66.27,41.94,63.64,0,0,0,0,0
F00113,2017Q3,2017,3,-0.09,0.158,60.19,75.5,46.51,58.97,0,0,0,0,0
F00113,2017Q4,2017,4,0.56,0.158,33.45,57.02,41.81,64.63,0,0,0,0,0
F00113,2018Q1,2018,1,0.2,0.158,78.14,76.98,52.11,51.24,0,0,0,0,0
F00113,2018Q2,2018,2,0.43,0.158,15.64,43.43,39.77,66.7,0,0,0,0,0
F00113,2018Q3,2018,3,-0.12,0.158,69.78,75.79,46.96,52.52,0,0,0,0,0
F00113,2018Q4,2018,4,-0.14,0.158,16.74,24.21,46.14,52.54,0,0,0,0,0
F00113,2019Q1,2019,1,0.21,0.158,38.47,72.31,39.74,74.91,0,0,0,0,0
F00113,2019Q2,2019,2,-0.2,0.158,65.41,71.73,49.15,53.14,0,0,0,0,0
F00113,2019Q3,2019,3,-0.22,0.158,88.08,90.73,45.27,51.27,0,0,0,0,0
F00113,2019Q4,2019,4,-0.44,0.158,34.69,69.2,32.28,67.27,0,0,0,0,0
F00113,2020Q1,2020,1,1.65,0.158,63.72,89.91,44.3,71.77,0,0,0,0,0
F00113,2020Q2,2020,2,2.57,0.158,39.19,75.59,33.17,70.84,0,0,0,0,0
F00113,2020Q3,2020,3,2.65,0.158,28.46,59.82,43.13,74.76,0,0,0,0,0
F00113,2020Q4,2020,4,2.43,0.158,60.37,78.73,40.3,58.92,0,0,0,0,0
F00113,2021Q1,2021,1,3.71,0.158,32.45,61.78,25.75,56.09,0,0,0,0,0
F00113,2021Q2,2021,2,3.8,0.158,53.25,70.87,41.31,60.93,0,0,0,0,0
F00113,2021Q3,2021,3,3.96,0.158,65.03,81.54,48.16,63.56,0,0,0,0,0
F00113,2021Q4,2021,4,4.07,0.158,44.6,65.37,50.7,74.93,0,0,0,0,0
F00113,2022Q1,2022,1,4.25,0.158,66.88,89.38,50.36,72.1,0,0,0,0,0
F00113,2022Q2,2022,2,3.9,0.158,12.24,38.28,41.36,69.16,0,0,0,0,0
F00113,2022Q3,2022,3,3.34,0.158,63.82,91.6,49.64,76.75,0,0,0,0,0
F00113,2022Q4,2022,4,3.42,0.158,34.59,48.08,41.36,54.61,0,0,0,0,0
F00113,2023Q1,2023,1,0.29,0.158,17.46,67.25,43.74,91.55,0,0,0,0,0
F00113,2023Q2,2023,2,0.37,0.158,52.48,68.48,43.16,57.95,0,0,0,0,0
F00113,2023Q3,2023,3,-0.51,0.158,35.47,45.49,46.06,55.83,0,0,0,0,0
F00113,2023Q4,2023,4,-0.21,0.158,41.66,72.79,30.02,61.47,0,0,0,0,0
F00113,2024Q1,2024,1,-0.01,0.158,32.5,53.15,33.37,55.73,0,0,0,0,0
F00113,2024Q2,2024,2,-0.02,0.158,61.66,66.43,50.14,54.9,0,0,0,0,0
F00113,2024Q3,2024,3,0.43,0.158,40.3,72.77,49.52,81.04,0,0,0,0,0
F00113,2024Q4,2024,4,-0.31,0.158,79.81,84.77,44.22,50.92,0,0,0,0,0
F00114,2014Q1,2014,1,0.32,0.083,54.92,64.47,50.46,60.32,0,0,0,0,0
F00114,2014Q2,2014,2,0.09,0.083,38.18,69.16,43.26,72.1,0,0,0,0,0
F00114,2014Q3,2014,3,-0.31,0.083,58.68,75.71,49.04,68.02,0,0,0,0,0
F00114,2014Q4,2014,4,-0.18,0.083,50.63,78.62,37.47,66.14,0,0,0,0,0
F00114,2015Q1,2015,1,-0.03,0.083,80.65,86.12,62.16,68.37,0,0,0,0,0
F00114,2015Q2,2015,2,0.17,0.083,26.53,72.38,29.97,73.27,0,0,0,0,0
F00114,2015Q3,2015,3,-0.06,0.083,24.45,49.55,45.68,70.59,0,0,0,0,0
F00114,2015Q4,2015,4,0.17,0.083,65.72,83.67,57.08,78.5,0,0,0,0,0
F00114,2016Q1,2016,1,0.27,0.083,38.99,61.9,49.98,71.14,0,0,0,0,0
F00114,2016Q2,2016,2,-0.14,0.083,44.0,66.37,44.32,67.52,0,0,0,0,0
F00114,2016Q3,2016,3,-0.17,0.083,34.76,52.44,49.78,71.26,0,0,0,0,0
F00114,2016Q4,2016,4,0.11,0.083,50.33,71.78,46.86,70.17,0,0,0,0,0
F00114,2017Q1,2017,1,-0.22,0.083,71.21,88.87,42.49,59.88,0,0,0,0,0
F00114,2017Q2,2017,2,-0.2,0.083,63.58,81.7,44.18,60.88,0,0,0,0,0
F00114,2017Q3,2017,3,-0.09,0.083,72.02,72.52,42.51,41.85,0,0,0,0,0
F00114,2017Q4,2017,4,0.56,0.083,21.24,41.39,50.52,66.16,0,0,0,0,0
F00114,2018Q1,2018,1,0.2,0.083,37.16,72.48,42.09,76.41,0,0,0,0,0
F00114,2018Q2,2018,2,0.43,0.083,47.52,76.37,28.87,53.35,0,0,0,0,0
F00114,2018Q3,2018,3,-0.12,0.083,46.99,67.45,50.14,74.08,0,0,0,0,0
F00114,2018Q4,2018,4,-0.14,0.083,86.98,83.57,61.31,58.89,0,0,0,0,0
F00114,2019Q1,2019,1,0.21,0.083,77.03,91.04,54.66,70.03,0,0,0,0,0
F00114,2019Q2,2019,2,-0.2,0.083,17.46,30.92,52.71,66.07,0,0,0,0,0
F00114,2019Q3,2019,3,-0.22,0.083,61.21,73.34,55.14,63.92,0,0,0,0,0
F00114,2019Q4,2019,4,-0.44,0.083,36.06,67.58,47.53,77.17,0,0,0,0,0
F00114,2020Q1,2020,1,1.65,0.083,18.06,39.51,31.03,55.23,0,0,0,0,0
F00114,2020Q2,2020,2,2.57,0.083,62.62,78.58,57.75,75.94,0,0,0,0,0
F00114,2020Q3,2020,3,2.65,0.083,80.7,92.23,46.61,57.93,0,0,0,0,0
F00114,2020Q4,2020,4,2.43,0.083,71.38,80.3,44.48,54.61,0,0,0,0,0
F00114,2021Q1,2021,1,3.71,0.083,118.84,115.59,54.39,50.31,0,0,0,0,0
F00114,2021Q2,2021,2,3.8,0.083,91.67,88.06,54.06,51.42,0,0,0,0,0
F00114,2021Q3,2021,3,3.96,0.083,51.41,72.64,52.45,71.76,0,0,0,0,0
F00114,2021Q4,2021,4,4.07,0.083,78.12,63.66,69.02,53.74,0,0,0,0,0
F00114,2022Q1,2022,1,4.25,0.083,35.14,77.51,37.77,80.61,0,0,0,0,0
F00114,2022Q2,2022,2,3.9,0.083,44.49,58.18,47.76,61.6,0,0,0,0,0
F00114,2022Q3,2022,3,3.34,0.083,30.95,75.47,22.2,62.84,0,0,0,0,0
F00114,2022Q4,2022,4,3.42,0.083,47.68,80.64,48.06,81.23,0,0,0,0,0
F00114,2023Q1,2023,1,0.29,0.083,82.3,100.82,57.49,73.79,0,0,0,0,0
F00114,2023Q2,2023,2,0.37,0.083,57.05,83.66,57.17,81.82,0,0,0,0,0
F00114,2023Q3,2023,3,-0.51,0.083,73.78,99.15,39.35,65.23,0,0,0,0,0
F00114,2023Q4,2023,4,-0.21,0.083,51.24,68.89,55.41,73.37,0,0,0,0,0
F00114,2024Q1,2024,1,-0.01,0.083,55.15,81.17,40.6,67.89,0,0,0,0,0
F00114,2024Q2,2024,2,-0.02,0.083,61.9,79.08,45.2,62.84,0,0,0,0,0
F00114,2024Q3,2024,3,0.43,0.083,41.72,82.7,29.16,68.41,0,0,0,0,0
F00114,2024Q4,2024,4,-0.31,0.083,49.22,77.26,44.35,71.44,0,0,0,0,0
F00115,2014Q1,2014,1,0.32,0.096,84.48,81.99,41.84,39.65,0,0,0,0,0
F00115,2014Q2,2014,2,0.09,0.096,52.79,85.27,34.9,64.52,0,0,0,0,0
F00115,2014Q3,2014,3,-0.31,0.096,35.43,61.45,46.36,72.6,0,0,0,0,0
F00115,2014Q4,2014,4,-0.18,0.096,27.64,60.31,53.16,84.9,0,0,0,0,0
F00115,2015Q1,2015,1,-0.03,0.096,52.23,75.53,44.14,65.64,0,0,0,0,0
F00115,2015Q2,2015,2,0.17,0.096,61.43,67.08,44.92,49.95,0,0,0,0,0
F00115,2015Q3,2015,3,-0.06,0.096,69.31,63.94,51.92,46.57,0,0,0,0,0
F00115,2015Q4,2015,4,0.17,0.096,49.51,63.77,47.14,62.03,0,0,0,0,0
F00115,2016Q1,2016,1,0.27,0.096,-5.76,45.91,31.57,81.12,0,0,0,0,0
F00115,2016Q2,2016,2,-0.14,0.096,42.36,56.62,48.82,63.19,0,0,0,0,0
F00115,2016Q3,2016,3,-0.17,0.096,56.77,87.55,47.94,78.02,0,0,0,0,0
F00115,2016Q4,2016,4,0.11,0.096,49.11,83.68,54.41,86.97,0,0,0,0,0
F00115,2017Q1,2017,1,-0.22,0.096,79.92,83.44,52.68,52.26,0,0,0,0,0
F00115,2017Q2,2017,2,-0.2,0.096,-4.34,56.92,32.24,94.37,0,0,0,0,0
F00115,2017Q3,2017,3,-0.09,0.096,49.48,74.61,42.48,67.91,0,0,0,0,0
F00115,2017Q4,2017,4,0.56,0.096,61.48,88.05,46.36,76.62,0,0,0,0,0
F00115,2018Q1,2018,1,0.2,0.096,27.93,60.23,44.1,75.23,0,0,0,0,0
F00115,2018Q2,2018,2,0.43,0.096,49.2,55.22,50.64,60.14,0,0,0,0,0
F00115,2018Q3,2018,3,-0.12,0.096,86.67,89.64,39.92,40.94,0,0,0,0,0
F00115,2018Q4,2018,4,-0.14,0.096,59.26,77.36,45.19,62.24,0,0,0,0,0
F00115,2019Q1,2019,1,0.21,0.096,60.72,66.57,44.66,50.04,0,0,0,0,0
F00115,2019Q2,2019,2,-0.2,0.096,71.74,100.36,44.33,72.75,0,0,0,0,0
F00115,2019Q3,2019,3,-0.22,0.096,60.19,64.81,39.26,42.81,0,0,0,0,0
F00115,2019Q4,2019,4,-0.44,0.096,41.43,80.38,43.33,83.98,0,0,0,0,0
F00115,2020Q1,2020,1,1.65,0.096,71.38,88.2,50.98,69.1,0,0,0,0,0
F00115,2020Q2,2020,2,2.57,0.096,16.18,59.42,30.38,72.55,0,0,0,0,0
F00115,2020Q3,2020,3,2.65,0.096,30.74,76.77,26.01,69.72,0,0,0,0,0
F00115,2020Q4,2020,4,2.43,0.096,86.14,91.88,49.89,57.72,0,0,0,0,0
F00115,2021Q1,2021,1,3.71,0.096,80.85,87.11,46.38,53.15,0,0,0,0,0
F00115,2021Q2,2021,2,3.8,0.096,69.27,64.23,60.92,53.13,0,0,0,0,0
F00115,2021Q3,2021,3,3.96,0.096,56.64,63.92,54.83,59.87,0,0,0,0,0
F00115,2021Q4,2021,4,4.07,0.096,42.43,72.69,37.95,68.85,0,0,0,0,0
F00115,2022Q1,2022,1,4.25,0.096,49.99,68.9,49.89,70.08,0,0,0,0,0
F00115,2022Q2,2022,2,3.9,0.096,76.1,94.57,41.13,57.87,0,0,0,0,0
F00115,2022Q3,2022,3,3.34,0.096,79.91,92.2,54.5,66.17,0,0,0,0,0
F00115,2022Q4,2022,4,3.42,0.096,49.87,54.45,53.95,59.87,0,0,0,0,0
F00115,2023Q1,2023,1,0.29,0.096,28.17,61.49,31.22,64.31,0,0,0,0,0
F00115,2023Q2,2023,2,0.37,0.096,52.57,52.3,50.08,51.55,0,0,0,0,0
F00115,2023Q3,2023,3,-0.51,0.096,28.76,67.75,31.88,73.19,0,0,0,0,0
F00115,2023Q4,2023,4,-0.21,0.096,76.86,89.83,54.47,66.61,0,0,0,0,0
F00115,2024Q1,2024,1,-0.01,0.096,53.67,74.65,40.81,61.31,0,0,0,0,0
F00115,2024Q2,2024,2,-0.02,0.096,86.89,79.86,48.07,40.97,0,0,0,0,0
F00115,2024Q3,2024,3,0.43,0.096,45.6,64.66,41.17,60.92,0,0,0,0,0
F00115,2024Q4,2024,4,-0.31,0.096,32.04,78.03,37.09,81.26,0,0,0,0,0
F00116,2014Q1,2014,1,0.32,0.107,61.76,80.5,27.38,48.0,0,0,0,0,0
F00116,2014Q2,2014,2,0.09,0.107,72.91,86.45,44.46,57.59,0,0,0,0,0
F00116,2014Q3,2014,3,-0.31,0.107,38.06,72.04,28.54,61.82,0,0,0,0,0
F00116,2014Q4,2014,4,-0.18,0.107,71.68,95.09,40.26,65.26,0,0,0,0,0
F00116,2015Q1,2015,1,-0.03,0.107,71.18,65.43,55.15,47.44,0,0,0,0,0
F00116,2015Q2,2015,2,0.17,0.107,46.31,53.05,37.95,47.02,0,0,0,0,0
F00116,2015Q3,2015,3,-0.06,0.107,52.39,62.45,46.5,57.48,0,0,0,0,0
F00116,2015Q4,2015,4,0.17,0.107,30.17,77.0,38.74,81.23,0,0,0,0,0
F00116,2016Q1,2016,1,0.27,0.107,29.31,64.14,49.24,85.62,0,0,0,0,0
F00116,2016Q2,2016,2,-0.14,0.107,47.24,68.24,43.76,65.55,0,0,0,0,0
F00116,2016Q3,2016,3,-0.17,0.107,45.85,69.5,41.65,67.19,0,0,0,0,0
F00116,2016Q4,2016,4,0.11,0.107,61.86,76.54,55.68,71.61,0,0,0,0,0
F00116,2017Q1,2017,1,-0.22,0.107,53.34,63.77,45.77,55.13,0,0,0,0,0
F00116,2017Q2,2017,2,-0.2,0.107,26.58,74.64,45.09,92.14,0,0,0,0,0
F00116,2017Q3,2017,3,-0.09,0.107,56.64,80.73,52.24,76.8,0,0,0,0,0
F00116,2017Q4,2017,4,0.56,0.107,31.46,43.47,56.09,64.32,0,0,0,0,0
F00116,2018Q1,2018,1,0.2,0.107,86.88,108.83,52.53,73.04,0,0,0,0,0
F00116,2018Q2,2018,2,0.43,0.107,62.94,74.39,54.92,66.26,0,0,0,0,0
F00116,2018Q3,2018,3,-0.12,0.107,34.76,60.3,42.47,69.42,0,0,0,0,0
F00116,2018Q4,2018,4,-0.14,0.107,91.2,93.68,53.03,52.19,0,0,0,0,0
F00116,2019Q1,2019,1,0.21,0.107,34.84,65.66,40.36,70.19,0,0,0,0,0
F00116,2019Q2,2019,2,-0.2,0.107,32.26,67.99,45.68,80.34,0,0,0,0,0
F00116,2019Q3,2019,3,-0.22,0.107,58.51,68.63,48.46,59.01,0,0,0,0,0
F00116,2019Q4,2019,4,-0.44,0.107,74.08,72.12,48.48,50.0,0,0,0,0,0
F00116,2020Q1,2020,1,1.65,0.107,63.78,65.15,63.6,66.16,0,0,0,0,0
F00116,2020Q2,2020,2,2.57,0.107,43.85,43.36,50.25,49.44,0,0,0,0,0
F00116,2020Q3,2020,3,2.65,0.107,15.67,45.31,55.73,86.15,0,0,0,0,0
F00116,2020Q4,2020,4,2.43,0.107,74.19,77.32,52.82,58.65,0,0,0,0,0
F00116,2021Q1,2021,1,3.71,0.107,80.46,88.29,49.77,57.93,0,0,0,0,0
F00116,2021Q2,2021,2,3.8,0.107,75.7,70.42,54.48,49.04,0,0,0,0,0
F00116,2021Q3,2021,3,3.96,0.107,108.47,105.64,47.98,45.25,0,0,0,0,0
F00116,2021Q4,2021,4,4.07,0.107,68.45,82.08,54.52,71.92,0,0,0,0,0
F00116,2022Q1,2022,1,4.25,0.107,78.01,75.22,53.88,54.29,0,0,0,0,0
F00116,2022Q2,2022,2,3.9,0.107,82.84,92.53,52.52,64.02,0,0,0,0,0
F00116,2022Q3,2022,3,3.34,0.107,64.41,81.17,33.67,50.42,0,0,0,0,0
F00116,2022Q4,2022,4,3.42,0.107,64.11,75.48,58.13,69.48,0,0,0,0,0
F00116,2023Q1,2023,1,0.29,0.107,66.26,88.68,35.44,58.91,0,0,0,0,0
F00116,2023Q2,2023,2,0.37,0.107,55.11,75.11,41.66,61.45,0,0,0,0,0
F00116,2023Q3,2023,3,-0.51,0.107,61.05,66.5,40.44,45.57,0,0,0,0,0
F00116,2023Q4,2023,4,-0.21,0.107,58.38,67.78,56.58,65.95,0,0,0,0,0
F00116,2024Q1,2024,1,-0.01,0.107,65.2,60.63,53.0,51.98,0,0,0,0,0
F00116,2024Q2,2024,2,-0.02,0.107,12.77,34.27,47.2,70.47,0,0,0,0,0
F00116,2024Q3,2024,3,0.43,0.107,57.67,68.42,52.27,62.84,0,0,0,0,0
F00116,2024Q4,2024,4,-0.31,0.107,45.49,75.89,34.92,67.74,0,0,0,0,0
F00117,2014Q1,2014,1,0.32,0.112,37.63,86.37,40.04,86.61,0,0,0,0,0
F00117,2014Q2,2014,2,0.09,0.112,19.12,51.76,42.69,77.67,0,0,0,0,0
F00117,2014Q3,2014,3,-0.31,0.112,28.98,65.04,43.57,78.09,0,0,0,0,0
F00117,2014Q4,2014,4,-0.18,0.112,51.54,78.83,36.54,61.55,0,0,0,0,0
F00117,2015Q1,2015,1,-0.03,0.112,34.82,45.91,49.45,58.61,0,0,0,0,0
F00117,2015Q2,2015,2,0.17,0.112,66.83,78.96,41.74,54.13,0,0,0,0,0
F00117,2015Q3,2015,3,-0.06,0.112,108.05,88.95,52.51,36.09,0,0,0,0,0
F00117,2015Q4,2015,4,0.17,0.112,63.88,79.32,47.66,61.41,0,0,0,0,0
F00117,2016Q1,2016,1,0.27,0.112,66.31,83.47,43.6,62.8,0,0,0,0,0
F00117,2016Q2,2016,2,-0.14,0.112,63.82,76.05,49.3,61.69,0,0,0,0,0
F00117,2016Q3,2016,3,-0.17,0.112,41.17,68.13,37.82,63.84,0,0,0,0,0
F00117,2016Q4,2016,4,0.11,0.112,43.66,49.64,49.22,54.83,0,0,0,0,0
F00117,2017Q1,2017,1,-0.22,0.112,37.73,80.66,30.92,78.05,0,0,0,0,0
F00117,2017Q2,2017,2,-0.2,0.112,48.31,76.67,45.84,73.97,0,0,0,0,0
F00117,2017Q3,2017,3,-0.09,0.112,58.37,85.69,39.5,64.52,0,0,0,0,0
F00117,2017Q4,2017,4,0.56,0.112,63.76,84.09,44.59,62.35,0,0,0,0,0
